genome	region	locus_tag	pfam_domain	tigrfam_domain
HpGP-SPA-010	region001	HpGP-SPA-010_00372,HpGP-SPA-010_00373,HpGP-SPA-010_00374,HpGP-SPA-010_00375,HpGP-SPA-010_00376,HpGP-SPA-010_00377,HpGP-SPA-010_00378,HpGP-SPA-010_00379,HpGP-SPA-010_00380,HpGP-SPA-010_00381,HpGP-SPA-010_00382,HpGP-SPA-010_00383,HpGP-SPA-010_00384,HpGP-SPA-010_00385,HpGP-SPA-010_00386,HpGP-SPA-010_00387,HpGP-SPA-010_00388	PF01168.23,PF00842.24,PF00497.23,PF00528.25,PF03235.17,PF00083.27,PF00583.28,PF13353.9,PF01242.22,PF01975.20,PF00348.20,PF01227.25,PF01435.21,PF01142.21,PF01142.21,PF02132.18,PF01361.24,PF01856.20	TIGR00492,TIGR00492,TIGR01726,TIGR01726,TIGR00087,TIGR00087,TIGR00063,TIGR00063,TIGR00094,TIGR00094,TIGR00615,TIGR00615,TIGR00013,TIGR00013
HpGP-SPA-011	region001	HpGP-SPA-011_00636,HpGP-SPA-011_00637,HpGP-SPA-011_00638,HpGP-SPA-011_00639,HpGP-SPA-011_00640,HpGP-SPA-011_00641,HpGP-SPA-011_00642,HpGP-SPA-011_00643,HpGP-SPA-011_00644,HpGP-SPA-011_00645,HpGP-SPA-011_00646,HpGP-SPA-011_00647,HpGP-SPA-011_00648,HpGP-SPA-011_00649,HpGP-SPA-011_00650,HpGP-SPA-011_00651,HpGP-SPA-011_00652	PF00005.30,PF00309.23,PF04963.16,PF04552.16,PF02661.21,PF13023.9,PF01856.20,PF00583.28,PF13353.9,PF01242.22,PF01975.20,PF00348.20,PF01227.25,PF01435.21,PF01142.21,PF01142.21,PF02132.18,PF01361.24,PF01856.20	TIGR04406,TIGR04406,TIGR02395,TIGR02395,TIGR00087,TIGR00087,TIGR00063,TIGR00063,TIGR00094,TIGR00094,TIGR00615,TIGR00615,TIGR00013,TIGR00013
HpGP-SPA-012	region001	HpGP-SPA-012_00903,HpGP-SPA-012_00904,HpGP-SPA-012_00905,HpGP-SPA-012_00906,HpGP-SPA-012_00907,HpGP-SPA-012_00908,HpGP-SPA-012_00909,HpGP-SPA-012_00910,HpGP-SPA-012_00911,HpGP-SPA-012_00912,HpGP-SPA-012_00913,HpGP-SPA-012_00914,HpGP-SPA-012_00915,HpGP-SPA-012_00916,HpGP-SPA-012_00917,HpGP-SPA-012_00918,HpGP-SPA-012_00919,HpGP-SPA-012_00920,HpGP-SPA-012_00921,HpGP-SPA-012_00922	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF07690.19,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-013	region001	HpGP-SPA-013_00911,HpGP-SPA-013_00912,HpGP-SPA-013_00913,HpGP-SPA-013_00914,HpGP-SPA-013_00915,HpGP-SPA-013_00916,HpGP-SPA-013_00917,HpGP-SPA-013_00918,HpGP-SPA-013_00919,HpGP-SPA-013_00920,HpGP-SPA-013_00921,HpGP-SPA-013_00922,HpGP-SPA-013_00923,HpGP-SPA-013_00924,HpGP-SPA-013_00925,HpGP-SPA-013_00926	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087
HpGP-SPA-014	region001	HpGP-SPA-014_00946,HpGP-SPA-014_00947,HpGP-SPA-014_00948,HpGP-SPA-014_00949,HpGP-SPA-014_00950,HpGP-SPA-014_00951,HpGP-SPA-014_00952,HpGP-SPA-014_00953,HpGP-SPA-014_00954,HpGP-SPA-014_00955,HpGP-SPA-014_00956,HpGP-SPA-014_00957,HpGP-SPA-014_00958,HpGP-SPA-014_00959,HpGP-SPA-014_00960,HpGP-SPA-014_00961,HpGP-SPA-014_00962,HpGP-SPA-014_00963,HpGP-SPA-014_00964	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726
HpGP-SPA-015	region001	HpGP-SPA-015_00894,HpGP-SPA-015_00895,HpGP-SPA-015_00896,HpGP-SPA-015_00897,HpGP-SPA-015_00898,HpGP-SPA-015_00899,HpGP-SPA-015_00900,HpGP-SPA-015_00901,HpGP-SPA-015_00902,HpGP-SPA-015_00903,HpGP-SPA-015_00904,HpGP-SPA-015_00905,HpGP-SPA-015_00906,HpGP-SPA-015_00907,HpGP-SPA-015_00908,HpGP-SPA-015_00909,HpGP-SPA-015_00910	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF03235.17	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087
HpGP-SPA-016	region001	HpGP-SPA-016_00414,HpGP-SPA-016_00415,HpGP-SPA-016_00416,HpGP-SPA-016_00417,HpGP-SPA-016_00418,HpGP-SPA-016_00419,HpGP-SPA-016_00420,HpGP-SPA-016_00421,HpGP-SPA-016_00422,HpGP-SPA-016_00423,HpGP-SPA-016_00424,HpGP-SPA-016_00425,HpGP-SPA-016_00426,HpGP-SPA-016_00427,HpGP-SPA-016_00428,HpGP-SPA-016_00429,HpGP-SPA-016_00430	PF03235.17,PF07510.14,PF00083.27,PF01856.20,PF00583.28,PF13353.9,PF01242.22,PF01975.20,PF00348.20,PF01227.25,PF01435.21,PF01142.21,PF01142.21,PF02132.18,PF01361.24,PF01856.20	TIGR00087,TIGR00087,TIGR00063,TIGR00063,TIGR00094,TIGR00094,TIGR00615,TIGR00615,TIGR00013,TIGR00013
HpGP-SPA-017	region001	HpGP-SPA-017_00839,HpGP-SPA-017_00840,HpGP-SPA-017_00841,HpGP-SPA-017_00842,HpGP-SPA-017_00843,HpGP-SPA-017_00844,HpGP-SPA-017_00845,HpGP-SPA-017_00846,HpGP-SPA-017_00847,HpGP-SPA-017_00848,HpGP-SPA-017_00849,HpGP-SPA-017_00850,HpGP-SPA-017_00851,HpGP-SPA-017_00852,HpGP-SPA-017_00853,HpGP-SPA-017_00854	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087
HpGP-SPA-018	region001	HpGP-SPA-018_00905,HpGP-SPA-018_00906,HpGP-SPA-018_00907,HpGP-SPA-018_00908,HpGP-SPA-018_00909,HpGP-SPA-018_00910,HpGP-SPA-018_00911,HpGP-SPA-018_00912,HpGP-SPA-018_00913,HpGP-SPA-018_00914,HpGP-SPA-018_00915,HpGP-SPA-018_00916,HpGP-SPA-018_00917,HpGP-SPA-018_00918,HpGP-SPA-018_00919,HpGP-SPA-018_00920,HpGP-SPA-018_00921	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087
HpGP-SPA-019	region001	HpGP-SPA-019_00956,HpGP-SPA-019_00957,HpGP-SPA-019_00958,HpGP-SPA-019_00959,HpGP-SPA-019_00960,HpGP-SPA-019_00961,HpGP-SPA-019_00962,HpGP-SPA-019_00963,HpGP-SPA-019_00964,HpGP-SPA-019_00965,HpGP-SPA-019_00966,HpGP-SPA-019_00967,HpGP-SPA-019_00968,HpGP-SPA-019_00969,HpGP-SPA-019_00970,HpGP-SPA-019_00971	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087
HpGP-SPA-020	region001	HpGP-SPA-020_00235,HpGP-SPA-020_00236,HpGP-SPA-020_00237,HpGP-SPA-020_00238,HpGP-SPA-020_00239,HpGP-SPA-020_00240,HpGP-SPA-020_00241,HpGP-SPA-020_00242,HpGP-SPA-020_00243,HpGP-SPA-020_00244,HpGP-SPA-020_00245,HpGP-SPA-020_00246,HpGP-SPA-020_00247,HpGP-SPA-020_00248,HpGP-SPA-020_00249,HpGP-SPA-020_00250	PF00083.27,PF01856.20,PF00583.28,PF13353.9,PF01242.22,PF01975.20,PF00348.20,PF01227.25,PF01435.21,PF01142.21,PF01142.21,PF02132.18,PF01361.24,PF01856.20	TIGR00087,TIGR00087,TIGR00063,TIGR00063,TIGR00094,TIGR00094,TIGR00615,TIGR00615,TIGR00013,TIGR00013
HpGP-SPA-101	region001	HpGP-SPA-101_00343,HpGP-SPA-101_00344,HpGP-SPA-101_00345,HpGP-SPA-101_00346,HpGP-SPA-101_00347,HpGP-SPA-101_00348,HpGP-SPA-101_00349,HpGP-SPA-101_00350,HpGP-SPA-101_00351,HpGP-SPA-101_00352,HpGP-SPA-101_00353,HpGP-SPA-101_00354,HpGP-SPA-101_00355,HpGP-SPA-101_00356,HpGP-SPA-101_00357,HpGP-SPA-101_00358,HpGP-SPA-101_00359,HpGP-SPA-101_00360,HpGP-SPA-101_00361	PF01168.23,PF00842.24,PF00497.23,PF00528.25,PF07510.14,PF00083.27,PF00583.28,PF13353.9,PF01242.22,PF01975.20,PF00348.20,PF01227.25,PF01435.21,PF01142.21,PF01142.21,PF02132.18,PF01361.24,PF01856.20	TIGR00492,TIGR00492,TIGR01726,TIGR01726,TIGR00087,TIGR00087,TIGR00063,TIGR00063,TIGR00094,TIGR00094,TIGR00615,TIGR00615,TIGR00013,TIGR00013
HpGP-SPA-102	region001	HpGP-SPA-102_01029,HpGP-SPA-102_01030,HpGP-SPA-102_01031,HpGP-SPA-102_01032,HpGP-SPA-102_01033,HpGP-SPA-102_01034,HpGP-SPA-102_01035,HpGP-SPA-102_01036,HpGP-SPA-102_01037,HpGP-SPA-102_01038,HpGP-SPA-102_01039,HpGP-SPA-102_01040,HpGP-SPA-102_01041,HpGP-SPA-102_01042,HpGP-SPA-102_01043,HpGP-SPA-102_01044,HpGP-SPA-102_01045,HpGP-SPA-102_01046,HpGP-SPA-102_01047,HpGP-SPA-102_01048	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-103	region001	HpGP-SPA-103_00895,HpGP-SPA-103_00896,HpGP-SPA-103_00897,HpGP-SPA-103_00898,HpGP-SPA-103_00899,HpGP-SPA-103_00900,HpGP-SPA-103_00901,HpGP-SPA-103_00902,HpGP-SPA-103_00903,HpGP-SPA-103_00904,HpGP-SPA-103_00905,HpGP-SPA-103_00906,HpGP-SPA-103_00907,HpGP-SPA-103_00908,HpGP-SPA-103_00909,HpGP-SPA-103_00910,HpGP-SPA-103_00911,HpGP-SPA-103_00912,HpGP-SPA-103_00913,HpGP-SPA-103_00914	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-104	region001	HpGP-SPA-104_00920,HpGP-SPA-104_00921,HpGP-SPA-104_00922,HpGP-SPA-104_00923,HpGP-SPA-104_00924,HpGP-SPA-104_00925,HpGP-SPA-104_00926,HpGP-SPA-104_00927,HpGP-SPA-104_00928,HpGP-SPA-104_00929,HpGP-SPA-104_00930,HpGP-SPA-104_00931,HpGP-SPA-104_00932,HpGP-SPA-104_00933,HpGP-SPA-104_00934,HpGP-SPA-104_00935,HpGP-SPA-104_00936	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF03235.17,PF00528.25	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726
HpGP-SPA-105	region001	HpGP-SPA-105_00845,HpGP-SPA-105_00846,HpGP-SPA-105_00847,HpGP-SPA-105_00848,HpGP-SPA-105_00849,HpGP-SPA-105_00850,HpGP-SPA-105_00851,HpGP-SPA-105_00852,HpGP-SPA-105_00853,HpGP-SPA-105_00854,HpGP-SPA-105_00855,HpGP-SPA-105_00856,HpGP-SPA-105_00857,HpGP-SPA-105_00858,HpGP-SPA-105_00859,HpGP-SPA-105_00860,HpGP-SPA-105_00861,HpGP-SPA-105_00862,HpGP-SPA-105_00863	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF07690.19,PF07510.14,PF03235.17,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-107	region001	HpGP-SPA-107_00852,HpGP-SPA-107_00853,HpGP-SPA-107_00854,HpGP-SPA-107_00855,HpGP-SPA-107_00856,HpGP-SPA-107_00857,HpGP-SPA-107_00858,HpGP-SPA-107_00859,HpGP-SPA-107_00860,HpGP-SPA-107_00861,HpGP-SPA-107_00862,HpGP-SPA-107_00863,HpGP-SPA-107_00864,HpGP-SPA-107_00865,HpGP-SPA-107_00866,HpGP-SPA-107_00867,HpGP-SPA-107_00868,HpGP-SPA-107_00869,HpGP-SPA-107_00870,HpGP-SPA-107_00871	PF03797.22,PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF00083.27,PF07510.14,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR01414,TIGR01414,TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-108	region001	HpGP-SPA-108_00914,HpGP-SPA-108_00915,HpGP-SPA-108_00916,HpGP-SPA-108_00917,HpGP-SPA-108_00918,HpGP-SPA-108_00919,HpGP-SPA-108_00920,HpGP-SPA-108_00921,HpGP-SPA-108_00922,HpGP-SPA-108_00923,HpGP-SPA-108_00924,HpGP-SPA-108_00925,HpGP-SPA-108_00926,HpGP-SPA-108_00927,HpGP-SPA-108_00928,HpGP-SPA-108_00929,HpGP-SPA-108_00930,HpGP-SPA-108_00931	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-110	region001	HpGP-SPA-110_00909,HpGP-SPA-110_00910,HpGP-SPA-110_00911,HpGP-SPA-110_00912,HpGP-SPA-110_00913,HpGP-SPA-110_00914,HpGP-SPA-110_00915,HpGP-SPA-110_00916,HpGP-SPA-110_00917,HpGP-SPA-110_00918,HpGP-SPA-110_00919,HpGP-SPA-110_00920,HpGP-SPA-110_00921,HpGP-SPA-110_00922,HpGP-SPA-110_00923,HpGP-SPA-110_00924,HpGP-SPA-110_00925,HpGP-SPA-110_00926	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF03235.17,PF00528.25,PF00497.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726
HpGP-SPA-111	region001	HpGP-SPA-111_00866,HpGP-SPA-111_00867,HpGP-SPA-111_00868,HpGP-SPA-111_00869,HpGP-SPA-111_00870,HpGP-SPA-111_00871,HpGP-SPA-111_00872,HpGP-SPA-111_00873,HpGP-SPA-111_00874,HpGP-SPA-111_00875,HpGP-SPA-111_00876,HpGP-SPA-111_00877,HpGP-SPA-111_00878,HpGP-SPA-111_00879,HpGP-SPA-111_00880,HpGP-SPA-111_00881,HpGP-SPA-111_00882,HpGP-SPA-111_00883	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-201	region001	HpGP-SPA-201_00826,HpGP-SPA-201_00827,HpGP-SPA-201_00828,HpGP-SPA-201_00829,HpGP-SPA-201_00830,HpGP-SPA-201_00831,HpGP-SPA-201_00832,HpGP-SPA-201_00833,HpGP-SPA-201_00834,HpGP-SPA-201_00835,HpGP-SPA-201_00836,HpGP-SPA-201_00837,HpGP-SPA-201_00838,HpGP-SPA-201_00839,HpGP-SPA-201_00840,HpGP-SPA-201_00841,HpGP-SPA-201_00842	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF07690.19,PF07510.14,PF03235.17	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087
HpGP-SPA-202	region001	HpGP-SPA-202_00693,HpGP-SPA-202_00694,HpGP-SPA-202_00695,HpGP-SPA-202_00696,HpGP-SPA-202_00697,HpGP-SPA-202_00698,HpGP-SPA-202_00699,HpGP-SPA-202_00700,HpGP-SPA-202_00701,HpGP-SPA-202_00702,HpGP-SPA-202_00703,HpGP-SPA-202_00704,HpGP-SPA-202_00705,HpGP-SPA-202_00706,HpGP-SPA-202_00707,HpGP-SPA-202_00708,HpGP-SPA-202_00709,HpGP-SPA-202_00710	PF00005.30,PF00309.23,PF04963.16,PF04552.16,PF02661.21,PF13023.9,PF01856.20,PF00583.28,PF13353.9,PF01242.22,PF01975.20,PF00348.20,PF01227.25,PF01435.21,PF01142.21,PF01142.21,PF02132.18,PF01361.24,PF01856.20,PF01856.20	TIGR04406,TIGR04406,TIGR02395,TIGR02395,TIGR00087,TIGR00087,TIGR00063,TIGR00063,TIGR00094,TIGR00094,TIGR00615,TIGR00615,TIGR00013,TIGR00013
HpGP-SPA-203	region001	HpGP-SPA-203_00886,HpGP-SPA-203_00887,HpGP-SPA-203_00888,HpGP-SPA-203_00889,HpGP-SPA-203_00890,HpGP-SPA-203_00891,HpGP-SPA-203_00892,HpGP-SPA-203_00893,HpGP-SPA-203_00894,HpGP-SPA-203_00895,HpGP-SPA-203_00896,HpGP-SPA-203_00897,HpGP-SPA-203_00898,HpGP-SPA-203_00899,HpGP-SPA-203_00900,HpGP-SPA-203_00901,HpGP-SPA-203_00902,HpGP-SPA-203_00903	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-204	region001	HpGP-SPA-204_00958,HpGP-SPA-204_00959,HpGP-SPA-204_00960,HpGP-SPA-204_00961,HpGP-SPA-204_00962,HpGP-SPA-204_00963,HpGP-SPA-204_00964,HpGP-SPA-204_00965,HpGP-SPA-204_00966,HpGP-SPA-204_00967,HpGP-SPA-204_00968,HpGP-SPA-204_00969,HpGP-SPA-204_00970,HpGP-SPA-204_00971,HpGP-SPA-204_00972,HpGP-SPA-204_00973,HpGP-SPA-204_00974,HpGP-SPA-204_00975	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-205	region001	HpGP-SPA-205_00867,HpGP-SPA-205_00868,HpGP-SPA-205_00869,HpGP-SPA-205_00870,HpGP-SPA-205_00871,HpGP-SPA-205_00872,HpGP-SPA-205_00873,HpGP-SPA-205_00874,HpGP-SPA-205_00875,HpGP-SPA-205_00876,HpGP-SPA-205_00877,HpGP-SPA-205_00878,HpGP-SPA-205_00879,HpGP-SPA-205_00880,HpGP-SPA-205_00881,HpGP-SPA-205_00882,HpGP-SPA-205_00883,HpGP-SPA-205_00884,HpGP-SPA-205_00885	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-206	region001	HpGP-SPA-206_00896,HpGP-SPA-206_00897,HpGP-SPA-206_00898,HpGP-SPA-206_00899,HpGP-SPA-206_00900,HpGP-SPA-206_00901,HpGP-SPA-206_00902,HpGP-SPA-206_00903,HpGP-SPA-206_00904,HpGP-SPA-206_00905,HpGP-SPA-206_00906,HpGP-SPA-206_00907,HpGP-SPA-206_00908,HpGP-SPA-206_00909,HpGP-SPA-206_00910,HpGP-SPA-206_00911,HpGP-SPA-206_00912,HpGP-SPA-206_00913,HpGP-SPA-206_00914	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-207	region001	HpGP-SPA-207_00898,HpGP-SPA-207_00899,HpGP-SPA-207_00900,HpGP-SPA-207_00901,HpGP-SPA-207_00902,HpGP-SPA-207_00903,HpGP-SPA-207_00904,HpGP-SPA-207_00905,HpGP-SPA-207_00906,HpGP-SPA-207_00907,HpGP-SPA-207_00908,HpGP-SPA-207_00909,HpGP-SPA-207_00910,HpGP-SPA-207_00911,HpGP-SPA-207_00912,HpGP-SPA-207_00913,HpGP-SPA-207_00914	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-209	region001	HpGP-SPA-209_00787,HpGP-SPA-209_00788,HpGP-SPA-209_00789,HpGP-SPA-209_00790,HpGP-SPA-209_00791,HpGP-SPA-209_00792,HpGP-SPA-209_00793,HpGP-SPA-209_00794,HpGP-SPA-209_00795,HpGP-SPA-209_00796,HpGP-SPA-209_00797,HpGP-SPA-209_00798,HpGP-SPA-209_00799,HpGP-SPA-209_00800,HpGP-SPA-209_00801,HpGP-SPA-209_00802,HpGP-SPA-209_00803,HpGP-SPA-209_00804,HpGP-SPA-209_00805	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF01856.20,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
HpGP-SPA-210	region001	HpGP-SPA-210_00859,HpGP-SPA-210_00860,HpGP-SPA-210_00861,HpGP-SPA-210_00862,HpGP-SPA-210_00863,HpGP-SPA-210_00864,HpGP-SPA-210_00865,HpGP-SPA-210_00866,HpGP-SPA-210_00867,HpGP-SPA-210_00868,HpGP-SPA-210_00869,HpGP-SPA-210_00870,HpGP-SPA-210_00871,HpGP-SPA-210_00872,HpGP-SPA-210_00873,HpGP-SPA-210_00874,HpGP-SPA-210_00875,HpGP-SPA-210_00876	PF01856.20,PF01361.24,PF02132.18,PF01142.21,PF01142.21,PF01435.21,PF01227.25,PF00348.20,PF01975.20,PF01242.22,PF13353.9,PF00583.28,PF00083.27,PF07510.14,PF03235.17,PF00528.25,PF00497.23,PF00842.24,PF01168.23	TIGR00013,TIGR00013,TIGR00615,TIGR00615,TIGR00094,TIGR00094,TIGR00063,TIGR00063,TIGR00087,TIGR00087,TIGR01726,TIGR01726,TIGR00492,TIGR00492
