cluster_id	cluster_length	gcf_id	gcf_representative	nucleotide_representative	fragment_representative	filename
BGC0000580	2854	GCF0001286	BGC0000580	BGC0000580	BGC0000580	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000581	4496	GCF0001287	BGC0000581	BGC0000581	BGC0000581	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000585	6458	GCF0001288	BGC0000585	BGC0000585	BGC0000585	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000591	5640	GCF0001289	BGC0000591	BGC0000591	BGC0000591	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000598	15050	GCF0001290	BGC0000598	BGC0000598	BGC0000598	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000599	6014	GCF0001291	BGC0000599	BGC0000599	BGC0000599	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000606	14244	GCF0001292	BGC0000606	BGC0000606	BGC0000606	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000612	21168	GCF0001293	BGC0000612	BGC0000612	BGC0000612	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000616	4173	GCF0001294	BGC0000616	BGC0000616	BGC0000616	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000617	6455	GCF0001295	BGC0000617	BGC0000617	BGC0000617	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000618	761	GCF0001296	BGC0000618	BGC0000618	BGC0000618	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000621	403	GCF0001297	BGC0000621	BGC0000621	BGC0000621	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000622	5494	GCF0001298	BGC0000622	BGC0000622	BGC0000622	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000623	2795	GCF0001299	BGC0000623	BGC0000623	BGC0000623	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000626	7622	GCF0001300	BGC0000626	BGC0000626	BGC0000626	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000628	13800	GCF0001301	BGC0000628	BGC0000628	BGC0000628	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000631	29501	GCF0001302	BGC0000631	BGC0000631	BGC0000631	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000645	7475	GCF0001303	BGC0000645	BGC0000645	BGC0000645	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000647	3084	GCF0001304	BGC0000647	BGC0000647	BGC0000647	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000648	11979	GCF0001305	BGC0000648	BGC0000648	BGC0000648	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000650	7750	GCF0001306	BGC0000650	BGC0000650	BGC0000650	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000660	2468	GCF0001307	BGC0000660	BGC0000660	BGC0000660	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000667	7949	GCF0001308	BGC0000667	BGC0000667	BGC0000667	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000672	243631	GCF0001309	BGC0000672	BGC0000672	BGC0000672	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000673	9097	GCF0001310	BGC0000673	BGC0000673	BGC0000673	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000674	4991	GCF0001311	BGC0000674	BGC0000674	BGC0000674	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000675	4976	GCF0001312	BGC0000675	BGC0000675	BGC0000675	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000676	15629	GCF0001313	BGC0000676	BGC0000676	BGC0000676	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000677	5068	GCF0001314	BGC0000677	BGC0000677	BGC0000677	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000683	1008	GCF0001315	BGC0000683	BGC0000683	BGC0000683	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000685	28921	GCF0001316	BGC0000685	BGC0000685	BGC0000685	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000686	16277	GCF0001317	BGC0000686	BGC0000686	BGC0000686	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000687	25841	GCF0001318	BGC0000687	BGC0000687	BGC0000687	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000688	13785	GCF0001319	BGC0000688	BGC0000688	BGC0000688	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000694	19248	GCF0001320	BGC0000694	BGC0000694	BGC0000694	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000693	29033	GCF0001320	BGC0000694	BGC0000694	BGC0000694	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000762	20766	GCF0001321	BGC0000762	BGC0000762	BGC0000762	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000775	32661	GCF0001322	BGC0000775	BGC0000775	BGC0000775	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000778	10545	GCF0001323	BGC0000778	BGC0000778	BGC0000778	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000779	5699	GCF0001324	BGC0000779	BGC0000779	BGC0000779	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000789	18772	GCF0001325	BGC0000789	BGC0000789	BGC0000789	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000800	16075	GCF0001326	BGC0000800	BGC0000800	BGC0000800	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000810	264207	GCF0001327	BGC0000810	BGC0000810	BGC0000810	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000812	26001	GCF0001328	BGC0000812	BGC0000812	BGC0000812	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000817	6814	GCF0001329	BGC0000817	BGC0000817	BGC0000817	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000819	47884	GCF0001330	BGC0000819	BGC0000819	BGC0000819	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000838	35063	GCF0001331	BGC0000838	BGC0000838	BGC0000838	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000846	22972	GCF0001332	BGC0000846	BGC0000846	BGC0000846	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000850	2474	GCF0001333	BGC0000850	BGC0000850	BGC0000850	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000851	4523	GCF0001334	BGC0000851	BGC0000851	BGC0000851	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000858	4253	GCF0001335	BGC0000858	BGC0000858	BGC0000858	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000866	5500	GCF0001336	BGC0000866	BGC0000866	BGC0000866	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000870	3890	GCF0001337	BGC0000870	BGC0000870	BGC0000870	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000871	8807	GCF0001338	BGC0000871	BGC0000871	BGC0000871	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000884	3005	GCF0001339	BGC0000884	BGC0000884	BGC0000884	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000900	9052	GCF0001340	BGC0000900	BGC0000900	BGC0000900	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000901	23114	GCF0001341	BGC0000901	BGC0000901	BGC0000901	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000917	2477	GCF0001342	BGC0000917	BGC0000917	BGC0000917	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000918	4994	GCF0001343	BGC0000918	BGC0000918	BGC0000918	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000919	7088	GCF0001344	BGC0000919	BGC0000919	BGC0000919	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000920	2640	GCF0001345	BGC0000920	BGC0000920	BGC0000920	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000922	13136	GCF0001346	BGC0000922	BGC0000922	BGC0000922	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000925	18788	GCF0001347	BGC0000925	BGC0000925	BGC0000925	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000926	12724	GCF0001348	BGC0000926	BGC0000926	BGC0000926	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000932	19618	GCF0001349	BGC0000932	BGC0000932	BGC0000932	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000943	14447	GCF0001350	BGC0000943	BGC0000943	BGC0000943	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000944	6093	GCF0001351	BGC0000944	BGC0000944	BGC0000944	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000948	2463	GCF0001352	BGC0000948	BGC0000948	BGC0000948	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000974	61438	GCF0001353	BGC0000974	BGC0000974	BGC0000974	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000986	51005	GCF0001354	BGC0000986	BGC0000986	BGC0000986	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0000992	60504	GCF0001355	BGC0000992	BGC0000992	BGC0000992	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001050	19730	GCF0001356	BGC0001050	BGC0001050	BGC0001050	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001067	35154	GCF0001357	BGC0001067	BGC0001067	BGC0001067	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001075	17525	GCF0001358	BGC0001075	BGC0001075	BGC0001075	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001102	37696	GCF0001359	BGC0001102	BGC0001102	BGC0001102	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001112	81989	GCF0001360	BGC0001112	BGC0001112	BGC0001112	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001131	29471	GCF0001361	BGC0001131	BGC0001131	BGC0001131	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001133	25888	GCF0001362	BGC0001133	BGC0001133	BGC0001133	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001134	726	GCF0001363	BGC0001134	BGC0001134	BGC0001134	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001135	16848	GCF0001364	BGC0001135	BGC0001135	BGC0001135	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001141	37663	GCF0001365	BGC0001141	BGC0001141	BGC0001141	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001143	40517	GCF0001366	BGC0001143	BGC0001143	BGC0001143	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001160	8163	GCF0001367	BGC0001160	BGC0001160	BGC0001160	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001164	8328	GCF0001368	BGC0001164	BGC0001164	BGC0001164	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001166	15624	GCF0001369	BGC0001166	BGC0001166	BGC0001166	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001168	4582	GCF0001370	BGC0001168	BGC0001168	BGC0001168	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001171	5892	GCF0001371	BGC0001171	BGC0001171	BGC0001171	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001174	6052	GCF0001372	BGC0001174	BGC0001174	BGC0001174	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001176	4792	GCF0001373	BGC0001176	BGC0001176	BGC0001176	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001181	2181	GCF0001374	BGC0001181	BGC0001181	BGC0001181	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001198	3306	GCF0001375	BGC0001198	BGC0001198	BGC0001198	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001201	2291	GCF0001376	BGC0001201	BGC0001201	BGC0001201	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001219	23500	GCF0001377	BGC0001219	BGC0001219	BGC0001219	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001229	8631	GCF0001378	BGC0001229	BGC0001229	BGC0001229	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001235	50952	GCF0001379	BGC0001235	BGC0001235	BGC0001235	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001238	7027	GCF0001380	BGC0001238	BGC0001238	BGC0001238	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001239	7028	GCF0001380	BGC0001238	BGC0001238	BGC0001238	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001240	28516	GCF0001381	BGC0001240	BGC0001240	BGC0001240	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001242	23164	GCF0001382	BGC0001242	BGC0001242	BGC0001242	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001244	5358	GCF0001383	BGC0001244	BGC0001244	BGC0001244	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001248	4300	GCF0001384	BGC0001248	BGC0001248	BGC0001248	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001249	6120	GCF0001385	BGC0001249	BGC0001249	BGC0001249	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001250	14073	GCF0001386	BGC0001250	BGC0001250	BGC0001250	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001251	15433	GCF0001386	BGC0001250	BGC0001250	BGC0001250	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001252	7958	GCF0001387	BGC0001252	BGC0001252	BGC0001252	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001261	14903	GCF0001388	BGC0001261	BGC0001261	BGC0001261	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001266	29999	GCF0001389	BGC0001266	BGC0001266	BGC0001266	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001275	9951	GCF0001390	BGC0001275	BGC0001275	BGC0001275	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001281	344927	GCF0001391	BGC0001281	BGC0001281	BGC0001281	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001284	5292	GCF0001392	BGC0001284	BGC0001284	BGC0001284	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001286	16181	GCF0001393	BGC0001286	BGC0001286	BGC0001286	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001290	37424	GCF0001394	BGC0001290	BGC0001290	BGC0001290	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001306	6409	GCF0001395	BGC0001306	BGC0001306	BGC0001306	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001311	15410	GCF0001396	BGC0001311	BGC0001311	BGC0001311	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001315	35297	GCF0001397	BGC0001315	BGC0001315	BGC0001315	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001325	401328	GCF0001398	BGC0001325	BGC0001325	BGC0001325	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001343	19349	GCF0001399	BGC0001343	BGC0001343	BGC0001343	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001356	5701	GCF0001400	BGC0001356	BGC0001356	BGC0001356	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001363	43202	GCF0001401	BGC0001363	BGC0001363	BGC0001363	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001365	23784	GCF0001402	BGC0001365	BGC0001365	BGC0001365	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001367	39720	GCF0001403	BGC0001367	BGC0001367	BGC0001367	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001375	12837	GCF0001404	BGC0001375	BGC0001375	BGC0001375	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001380	19646	GCF0001405	BGC0001380	BGC0001380	BGC0001380	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
BGC0001765	24349	GCF0001405	BGC0001380	BGC0001380	BGC0001765	/home/yanyun/Documents/project/igua/igua_input/gecco_0.3_and_mibig/all_gecco_0.3_clusters_and_mibig_clusters.gbk
